date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:57:25	21652/21652	---M-Z	200	added ('OK')	application/javascript	etag:%2280ffec8514b2d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.validate.min.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.validate.min.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:26	26236/26236	---M-Z	200	added ('OK')	application/javascript	etag:%2280ffec8514b2d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/smoothscroll.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/scripts/smoothscroll.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:26	2430586/2430586	---M--	200	added ('OK')	image/jpeg	etag:%22ff451bce1b3d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/images/bg20.jpg	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/images/bg20.jpg	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:26	3007/3007	---M-Z	200	added ('OK')	application/javascript	etag:%226fc8428614b2d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.smooth-scroll.min.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.smooth-scroll.min.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:26	4640/4640	---M-Z	200	added ('OK')	application/javascript	etag:%226fc8428614b2d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/placeholders.jquery.min.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/scripts/placeholders.jquery.min.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:26	20950/20950	---M-Z	200	added ('OK')	application/javascript	etag:%226fc8428614b2d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.magnific-popup.min.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.magnific-popup.min.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:27	1074/1074	---M-Z	200	added ('OK')	application/javascript	etag:%2272a1428614b2d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.counterup.min.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.counterup.min.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:27	8051/8051	---M-Z	200	added ('OK')	application/javascript	etag:%22a93d438614b2d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/waypoints.min.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/scripts/waypoints.min.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:28	55519/55519	---M-Z	200	added ('OK')	application/javascript	etag:%2280ffec8514b2d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/video.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/scripts/video.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:29	11182/11182	---M-Z	200	added ('OK')	application/javascript	etag:%22248428614b2d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/bigvideo.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/scripts/bigvideo.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:29	8183/8183	---M-Z	200	added ('OK')	application/javascript	etag:%223ab7418614b2d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/animations/wow.min.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/scripts/animations/wow.min.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:30	13375/13375	---M-Z	200	added ('OK')	application/javascript	etag:%2272a1428614b2d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.jCounter-0.1.4.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.jCounter-0.1.4.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
